date,case_type,count
"Tuesday, 23 May, 2023",Recovered,5042416
"Tuesday, 23 May, 2023",Deaths,37095
"Wednesday, 24 May, 2023",Active,17237
"Wednesday, 24 May, 2023",Recovered,5043464
"Wednesday, 24 May, 2023",Deaths,37097
"Thursday, 25 May, 2023",Active,17022
"Thursday, 25 May, 2023",Recovered,5044520
"Thursday, 25 May, 2023",Deaths,37099
"Friday, 26 May, 2023",Active,16890
"Friday, 26 May, 2023",Recovered,5045474
"Friday, 26 May, 2023",Deaths,37103
"Saturday, 27 May, 2023",Active,16892
"Saturday, 27 May, 2023",Recovered,5046253
"Saturday, 27 May, 2023",Deaths,37104
"Sunday, 28 May, 2023",Active,16743
"Sunday, 28 May, 2023",Recovered,5046984
"Sunday, 28 May, 2023",Deaths,37104
"Monday, 29 May, 2023",Active,16595
"Monday, 29 May, 2023",Recovered,5047641
"Monday, 29 May, 2023",Deaths,37108
"Tuesday, 30 May, 2023",Active,16465
"Tuesday, 30 May, 2023",Recovered,5048546
"Tuesday, 30 May, 2023",Deaths,37112
"Wednesday, 31 May, 2023",Active,16248
"Wednesday, 31 May, 2023",Recovered,5049505
"Wednesday, 31 May, 2023",Deaths,37115
"Thursday, 1 June, 2023",Active,16912
"Thursday, 1 June, 2023",Recovered,5049505
"Thursday, 1 June, 2023",Deaths,37117
"Friday, 2 June, 2023",Active,17579
"Friday, 2 June, 2023",Recovered,5049505
"Friday, 2 June, 2023",Deaths,37119
"Saturday, 3 June, 2023",Active,17303
"Saturday, 3 June, 2023",Recovered,5050350
"Saturday, 3 June, 2023",Deaths,37119
"Sunday, 4 June, 2023",Active,16697
"Sunday, 4 June, 2023",Recovered,5051413
"Sunday, 4 June, 2023",Deaths,37122
"Monday, 5 June, 2023",Active,16509
"Monday, 5 June, 2023",Recovered,5051945
"Monday, 5 June, 2023",Deaths,37122
"Tuesday, 6 June, 2023",Active,16183
"Tuesday, 6 June, 2023",Recovered,5052697
"Tuesday, 6 June, 2023",Deaths,37123
"Wednesday, 7 June, 2023",Active,16841
"Wednesday, 7 June, 2023",Recovered,5052697
"Wednesday, 7 June, 2023",Deaths,37125
"Thursday, 8 June, 2023",Active,17521
"Thursday, 8 June, 2023",Recovered,5052697
"Thursday, 8 June, 2023",Deaths,37126
"Friday, 9 June, 2023",Active,18143
"Friday, 9 June, 2023",Recovered,5052697
"Friday, 9 June, 2023",Deaths,37128
"Saturday, 10 June, 2023",Active,18134
"Saturday, 10 June, 2023",Recovered,5053323
"Saturday, 10 June, 2023",Deaths,37129
"Sunday, 11 June, 2023",Active,18202
"Sunday, 11 June, 2023",Recovered,5053764
"Sunday, 11 June, 2023",Deaths,37132
"Monday, 12 June, 2023",Active,18180
"Monday, 12 June, 2023",Recovered,5054136
"Monday, 12 June, 2023",Deaths,37134
"Tuesday, 13 June, 2023",Active,18302
"Tuesday, 13 June, 2023",Recovered,5054587
"Tuesday, 13 June, 2023",Deaths,37134
"Wednesday, 14 June, 2023",Active,18194
"Wednesday, 14 June, 2023",Recovered,5055230
"Wednesday, 14 June, 2023",Deaths,37135
"Thursday, 15 June, 2023",Active,18031
"Thursday, 15 June, 2023",Recovered,5055858
"Thursday, 15 June, 2023",Deaths,37136
"Friday, 16 June, 2023",Active,17971
"Friday, 16 June, 2023",Recovered,5056509
"Friday, 16 June, 2023",Deaths,37139
"Saturday, 17 June, 2023",Active,17741
"Saturday, 17 June, 2023",Recovered,5057139
"Saturday, 17 June, 2023",Deaths,37139
"Sunday, 18 June, 2023",Active,17645
"Sunday, 18 June, 2023",Recovered,5057601
"Sunday, 18 June, 2023",Deaths,37139
"Monday, 19 June, 2023",Active,17385
"Monday, 19 June, 2023",Recovered,5058143
"Monday, 19 June, 2023",Deaths,37141
"Tuesday, 20 June, 2023",Active,17143
"Tuesday, 20 June, 2023",Recovered,5058798
"Tuesday, 20 June, 2023",Deaths,37144
"Wednesday, 21 June, 2023",Active,16922
"Wednesday, 21 June, 2023",Recovered,5059466
"Wednesday, 21 June, 2023",Deaths,37146
"Thursday, 22 June, 2023",Active,16743
"Thursday, 22 June, 2023",Recovered,5060062
"Thursday, 22 June, 2023",Deaths,37146
"Friday, 23 June, 2023",Active,16504
"Friday, 23 June, 2023",Recovered,5060723
"Friday, 23 June, 2023",Deaths,37149
"Saturday, 24 June, 2023",Active,16303
"Saturday, 24 June, 2023",Recovered,5061264
"Saturday, 24 June, 2023",Deaths,37150
"Sunday, 25 June, 2023",Active,16029
"Sunday, 25 June, 2023",Recovered,5061816
"Sunday, 25 June, 2023",Deaths,37150
"Monday, 26 June, 2023",Active,15874
"Monday, 26 June, 2023",Recovered,5062131
"Monday, 26 June, 2023",Deaths,37150
"Tuesday, 27 June, 2023",Active,15720
"Tuesday, 27 June, 2023",Recovered,5062567
"Tuesday, 27 June, 2023",Deaths,37150
"Wednesday, 28 June, 2023",Active,15528
"Wednesday, 28 June, 2023",Recovered,5063011
"Wednesday, 28 June, 2023",Deaths,37150
"Thursday, 29 June, 2023",Active,15334
"Thursday, 29 June, 2023",Recovered,5063428
"Thursday, 29 June, 2023",Deaths,37150
"Friday, 30 June, 2023",Active,15118
"Friday, 30 June, 2023",Recovered,5063826
"Friday, 30 June, 2023",Deaths,37150
"Saturday, 1 July, 2023",Active,14954
"Saturday, 1 July, 2023",Recovered,5064159
"Saturday, 1 July, 2023",Deaths,37152
"Sunday, 2 July, 2023",Active,14827
"Sunday, 2 July, 2023",Recovered,5064407
"Sunday, 2 July, 2023",Deaths,37152
"Monday, 3 July, 2023",Active,14862
"Monday, 3 July, 2023",Recovered,5064552
"Monday, 3 July, 2023",Deaths,37152
"Tuesday, 4 July, 2023",Active,14710
"Tuesday, 4 July, 2023",Recovered,5064877
"Tuesday, 4 July, 2023",Deaths,37154
"Wednesday, 5 July, 2023",Active,14656
"Wednesday, 5 July, 2023",Recovered,5065130
"Wednesday, 5 July, 2023",Deaths,37154
"Thursday, 6 July, 2023",Active,13918
"Thursday, 6 July, 2023",Recovered,5066090
"Thursday, 6 July, 2023",Deaths,37156
"Friday, 7 July, 2023",Active,13920
"Friday, 7 July, 2023",Recovered,5066270
"Friday, 7 July, 2023",Deaths,37158
"Saturday, 8 July, 2023",Active,13892
"Saturday, 8 July, 2023",Recovered,5066437
"Saturday, 8 July, 2023",Deaths,37158
"Sunday, 9 July, 2023",Active,13915
"Sunday, 9 July, 2023",Recovered,5066551
"Sunday, 9 July, 2023",Deaths,37158
"Monday, 10 July, 2023",Active,13883
"Monday, 10 July, 2023",Recovered,5066725
"Monday, 10 July, 2023",Deaths,37158
"Tuesday, 11 July, 2023",Active,13877
"Tuesday, 11 July, 2023",Recovered,5066907
"Tuesday, 11 July, 2023",Deaths,37160
"Wednesday, 12 July, 2023",Active,13886
"Wednesday, 12 July, 2023",Recovered,5067098
"Wednesday, 12 July, 2023",Deaths,37160
"Thursday, 13 July, 2023",Active,13815
"Thursday, 13 July, 2023",Recovered,5067339
"Thursday, 13 July, 2023",Deaths,37160
"Friday, 14 July, 2023",Active,13835
"Friday, 14 July, 2023",Recovered,5067521
"Friday, 14 July, 2023",Deaths,37160
"Saturday, 15 July, 2023",Active,13867
"Saturday, 15 July, 2023",Recovered,5067662
"Saturday, 15 July, 2023",Deaths,37160
"Sunday, 16 July, 2023",Active,13885
"Sunday, 16 July, 2023",Recovered,5067784
"Sunday, 16 July, 2023",Deaths,37160
"Monday, 17 July, 2023",Active,13854
"Monday, 17 July, 2023",Recovered,5067937
"Monday, 17 July, 2023",Deaths,37160
"Tuesday, 18 July, 2023",Active,13795
"Tuesday, 18 July, 2023",Recovered,5068152
"Tuesday, 18 July, 2023",Deaths,37160
"Wednesday, 19 July, 2023",Active,13791
"Wednesday, 19 July, 2023",Recovered,5068314
"Wednesday, 19 July, 2023",Deaths,37161
"Thursday, 20 July, 2023",Active,13754
"Thursday, 20 July, 2023",Recovered,5068473
"Thursday, 20 July, 2023",Deaths,37162
"Friday, 21 July, 2023",Active,13687
"Friday, 21 July, 2023",Recovered,5068669
"Friday, 21 July, 2023",Deaths,37162
"Saturday, 22 July, 2023",Active,13626
"Saturday, 22 July, 2023",Recovered,5068858
"Saturday, 22 July, 2023",Deaths,37163
"Sunday, 23 July, 2023",Active,13604
"Sunday, 23 July, 2023",Recovered,5068976
"Sunday, 23 July, 2023",Deaths,37163
"Monday, 24 July, 2023",Active,13586
"Monday, 24 July, 2023",Recovered,5069095
"Monday, 24 July, 2023",Deaths,37164
"Tuesday, 25 July, 2023",Active,13555
"Tuesday, 25 July, 2023",Recovered,5069265
"Tuesday, 25 July, 2023",Deaths,37164
"Wednesday, 26 July, 2023",Active,13570
"Wednesday, 26 July, 2023",Recovered,5069421
"Wednesday, 26 July, 2023",Deaths,37164
"Thursday, 27 July, 2023",Active,13586
"Thursday, 27 July, 2023",Recovered,5069582
"Thursday, 27 July, 2023",Deaths,37164
"Friday, 28 July, 2023",Active,13582
"Friday, 28 July, 2023",Recovered,5069705
"Friday, 28 July, 2023",Deaths,37164
"Saturday, 29 July, 2023",Active,13597
"Saturday, 29 July, 2023",Recovered,5069820
"Saturday, 29 July, 2023",Deaths,37164
"Sunday, 30 July, 2023",Active,13552
"Sunday, 30 July, 2023",Recovered,5069923
"Sunday, 30 July, 2023",Deaths,37164
"Monday, 31 July, 2023",Active,13514
"Monday, 31 July, 2023",Recovered,5070026
"Monday, 31 July, 2023",Deaths,37164
"Tuesday, 1 August, 2023",Active,13482
"Tuesday, 1 August, 2023",Recovered,5070175
"Tuesday, 1 August, 2023",Deaths,37164
"Wednesday, 2 August, 2023",Active,13439
"Wednesday, 2 August, 2023",Recovered,5070335
"Wednesday, 2 August, 2023",Deaths,37164
"Thursday, 3 August, 2023",Active,13366
"Thursday, 3 August, 2023",Recovered,5070512
"Thursday, 3 August, 2023",Deaths,37164
"Friday, 4 August, 2023",Active,13384
"Friday, 4 August, 2023",Recovered,5070622
"Friday, 4 August, 2023",Deaths,37165
"Saturday, 5 August, 2023",Active,13361
"Saturday, 5 August, 2023",Recovered,5070750
"Saturday, 5 August, 2023",Deaths,37165
"Sunday, 6 August, 2023",Active,12734
"Sunday, 6 August, 2023",Recovered,5071450
"Sunday, 6 August, 2023",Deaths,37165
"Monday, 7 August, 2023",Active,12707
"Monday, 7 August, 2023",Recovered,5071534
"Monday, 7 August, 2023",Deaths,37165
"Tuesday, 8 August, 2023",Active,12661
"Tuesday, 8 August, 2023",Recovered,5071647
"Tuesday, 8 August, 2023",Deaths,37165
"Wednesday, 9 August, 2023",Active,12647
"Wednesday, 9 August, 2023",Recovered,5071758
"Wednesday, 9 August, 2023",Deaths,37165
"Thursday, 10 August, 2023",Active,12655
"Thursday, 10 August, 2023",Recovered,5071859
"Thursday, 10 August, 2023",Deaths,37165
"Friday, 11 August, 2023",Active,12624
"Friday, 11 August, 2023",Recovered,5071996
"Friday, 11 August, 2023",Deaths,37165
"Saturday, 12 August, 2023",Active,12601
"Saturday, 12 August, 2023",Recovered,5072092
"Saturday, 12 August, 2023",Deaths,37165
"Sunday, 13 August, 2023",Active,12607
"Sunday, 13 August, 2023",Recovered,5072163
"Sunday, 13 August, 2023",Deaths,37165
"Monday, 14 August, 2023",Active,12617
"Monday, 14 August, 2023",Recovered,5072228
"Monday, 14 August, 2023",Deaths,37165
"Tuesday, 15 August, 2023",Active,12653
"Tuesday, 15 August, 2023",Recovered,5072298
"Tuesday, 15 August, 2023",Deaths,37165
"Wednesday, 16 August, 2023",Active,12690
"Wednesday, 16 August, 2023",Recovered,5072392
"Wednesday, 16 August, 2023",Deaths,37165
"Thursday, 17 August, 2023",Active,12673
"Thursday, 17 August, 2023",Recovered,5072503
"Thursday, 17 August, 2023",Deaths,37165
"Friday, 18 August, 2023",Active,12676
"Friday, 18 August, 2023",Recovered,5072613
"Friday, 18 August, 2023",Deaths,37165
"Saturday, 19 August, 2023",Active,12725
"Saturday, 19 August, 2023",Recovered,5072678
"Saturday, 19 August, 2023",Deaths,37165
"Sunday, 20 August, 2023",Active,12723
"Sunday, 20 August, 2023",Recovered,5072750
"Sunday, 20 August, 2023",Deaths,37165
"Monday, 21 August, 2023",Active,12716
"Monday, 21 August, 2023",Recovered,5072829
"Monday, 21 August, 2023",Deaths,37165
"Tuesday, 22 August, 2023",Active,12703
"Tuesday, 22 August, 2023",Recovered,5072947
"Tuesday, 22 August, 2023",Deaths,37165
"Wednesday, 23 August, 2023",Active,12713
"Wednesday, 23 August, 2023",Recovered,5073073
"Wednesday, 23 August, 2023",Deaths,37165
"Thursday, 24 August, 2023",Active,12726
"Thursday, 24 August, 2023",Recovered,5073167
"Thursday, 24 August, 2023",Deaths,37165
"Friday, 25 August, 2023",Active,12736
"Friday, 25 August, 2023",Recovered,5073273
"Friday, 25 August, 2023",Deaths,37165
"Saturday, 26 August, 2023",Active,12715
"Saturday, 26 August, 2023",Recovered,5073384
"Saturday, 26 August, 2023",Deaths,37165
"Sunday, 27 August, 2023",Active,12718
"Sunday, 27 August, 2023",Recovered,5073454
"Sunday, 27 August, 2023",Deaths,37165
"Monday, 28 August, 2023",Active,12708
"Monday, 28 August, 2023",Recovered,5073530
"Monday, 28 August, 2023",Deaths,37165
"Tuesday, 29 August, 2023",Active,12680
"Tuesday, 29 August, 2023",Recovered,5073644
"Tuesday, 29 August, 2023",Deaths,37165
"Wednesday, 30 August, 2023",Active,12657
"Wednesday, 30 August, 2023",Recovered,5073774
"Wednesday, 30 August, 2023",Deaths,37165
"Thursday, 31 August, 2023",Active,12626
"Thursday, 31 August, 2023",Recovered,5073886
"Thursday, 31 August, 2023",Deaths,37165
"Friday, 1 September, 2023",Active,12579
"Friday, 1 September, 2023",Recovered,5074000
"Friday, 1 September, 2023",Deaths,37165
"Saturday, 2 September, 2023",Active,12539
"Saturday, 2 September, 2023",Recovered,5074097
"Saturday, 2 September, 2023",Deaths,37165
"Sunday, 3 September, 2023",Active,12549
"Sunday, 3 September, 2023",Recovered,5074163
"Sunday, 3 September, 2023",Deaths,37166
"Monday, 4 September, 2023",Active,12542
"Monday, 4 September, 2023",Recovered,5074226
"Monday, 4 September, 2023",Deaths,37167
"Tuesday, 5 September, 2023",Active,11734
"Tuesday, 5 September, 2023",Recovered,5075152
"Tuesday, 5 September, 2023",Deaths,37167
"Wednesday, 6 September, 2023",Active,11087
"Wednesday, 6 September, 2023",Recovered,5075900
"Wednesday, 6 September, 2023",Deaths,37167
"Thursday, 7 September, 2023",Active,11110
"Thursday, 7 September, 2023",Recovered,5075988
"Thursday, 7 September, 2023",Deaths,37167
"Friday, 8 September, 2023",Active,11155
"Friday, 8 September, 2023",Recovered,5076051
"Friday, 8 September, 2023",Deaths,37167
"Saturday, 9 September, 2023",Active,11210
"Saturday, 9 September, 2023",Recovered,5076104
"Saturday, 9 September, 2023",Deaths,37167
"Sunday, 10 September, 2023",Active,11224
"Sunday, 10 September, 2023",Recovered,5076178
"Sunday, 10 September, 2023",Deaths,37167
"Monday, 11 September, 2023",Active,11229
"Monday, 11 September, 2023",Recovered,5076244
"Monday, 11 September, 2023",Deaths,37167
"Tuesday, 12 September, 2023",Active,11229
"Tuesday, 12 September, 2023",Recovered,5076371
"Tuesday, 12 September, 2023",Deaths,37168
"Wednesday, 13 September, 2023",Active,11261
"Wednesday, 13 September, 2023",Recovered,5076464
"Wednesday, 13 September, 2023",Deaths,37168
"Thursday, 14 September, 2023",Active,11271
"Thursday, 14 September, 2023",Recovered,5076573
"Thursday, 14 September, 2023",Deaths,37171
"Friday, 15 September, 2023",Active,11267
"Friday, 15 September, 2023",Recovered,5076680
"Friday, 15 September, 2023",Deaths,37171
"Saturday, 16 September, 2023",Active,11242
"Saturday, 16 September, 2023",Recovered,5076796
"Saturday, 16 September, 2023",Deaths,37171
"Sunday, 17 September, 2023",Active,11251
"Sunday, 17 September, 2023",Recovered,5076872
"Sunday, 17 September, 2023",Deaths,37172
"Monday, 18 September, 2023",Active,11236
"Monday, 18 September, 2023",Recovered,5076942
"Monday, 18 September, 2023",Deaths,37172
"Tuesday, 19 September, 2023",Active,11193
"Tuesday, 19 September, 2023",Recovered,5077080
"Tuesday, 19 September, 2023",Deaths,37172
"Wednesday, 20 September, 2023",Active,11200
"Wednesday, 20 September, 2023",Recovered,5077195
"Wednesday, 20 September, 2023",Deaths,37172
"Thursday, 21 September, 2023",Active,11205
"Thursday, 21 September, 2023",Recovered,5077319
"Thursday, 21 September, 2023",Deaths,37172
"Friday, 22 September, 2023",Active,11214
"Friday, 22 September, 2023",Recovered,5077427
"Friday, 22 September, 2023",Deaths,37172
"Saturday, 23 September, 2023",Active,11212
"Saturday, 23 September, 2023",Recovered,5077516
"Saturday, 23 September, 2023",Deaths,37172
"Sunday, 24 September, 2023",Active,11206
"Sunday, 24 September, 2023",Recovered,5077596
"Sunday, 24 September, 2023",Deaths,37172
"Monday, 25 September, 2023",Active,11216
"Monday, 25 September, 2023",Recovered,5077648
"Monday, 25 September, 2023",Deaths,37172
"Tuesday, 26 September, 2023",Active,11282
"Tuesday, 26 September, 2023",Recovered,5077746
"Tuesday, 26 September, 2023",Deaths,37174
"Wednesday, 27 September, 2023",Active,11309
"Wednesday, 27 September, 2023",Recovered,5077874
"Wednesday, 27 September, 2023",Deaths,37174
"Thursday, 28 September, 2023",Active,11309
"Thursday, 28 September, 2023",Recovered,5078004
"Thursday, 28 September, 2023",Deaths,37174
"Friday, 29 September, 2023",Active,11292
"Friday, 29 September, 2023",Recovered,5078119
"Friday, 29 September, 2023",Deaths,37175
"Saturday, 30 September, 2023",Active,11298
"Saturday, 30 September, 2023",Recovered,5078210
"Saturday, 30 September, 2023",Deaths,37175
